data_publicacao;uf;municipio;orgao;modalidade;itens_servidor;valor_estimado;no_grupo_1bit;numero_controle_pncp;link_pncp;link_portal_origem
2024-07-22;SE;Barra Dos Coqueiros;Barra Dos Coqueiros Camara Municipal De Vereadores;Dispensa;1;9760,32;nao;32720971000100-1-000014/2024;https://pncp.gov.br/app/editais/32720971000100/2024/14;https://portal.licitanet.com.br/acesso-visitante/WkpPZ25aV2c=
2024-07-22;SP;Iperó;Ipero Camara Municipal;Dispensa;1;9876,00;nao;57055394000100-1-000009/2024;https://pncp.gov.br/app/editais/57055394000100/2024/9;
2024-07-22;MG;Serra Da Saudade;Municipio De Serra Da Saudade;Pregão - Eletrônico;1;15425,18;nao;18301069000110-1-000018/2024;https://pncp.gov.br/app/editais/18301069000110/2024/18;https://bllcompras.com/Process/ProcessView?param1=[gkz]rLHC6ZgQf3qGYlD6S63rOFQQ6AUnQFeydTgAmSxgMEaKAjvFtMrSwe/Q9FM2xQfBD_L4KbQnn7u0q/S5WGDKC0QlflphOmtsrqbd98kqr90=
2024-07-19;TO;Gurupi;Municipio De Gurupi;Dispensa;1;6374,15;nao;01803618000152-1-000054/2024;https://pncp.gov.br/app/editais/01803618000152/2024/54;https://portaldecompraspublicas.com.br/processos/TO/Prefeitura-Municipal-de-Gurupi-977/DE-2024041-GPI-SECTI-2024-2024-321209
2024-07-19;RN;Pedra Grande;Municipio De Pedra Grande;Pregão - Eletrônico;1;14650,66;nao;08113896000127-1-000015/2024;https://pncp.gov.br/app/editais/08113896000127/2024/15;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Pedra-Grande-1534/RPE-15070001-2024-2024-320603
2024-07-18;PR;Andirá;Municipio De Andira;Pregão - Eletrônico;1;56890,40;nao;76235761000194-1-000089/2024;https://pncp.gov.br/app/editais/76235761000194/2024/89;
2024-07-17;MG;Paraguaçu;Camara Municipal De Paraguacu;Dispensa;1;418,44;nao;07480746000199-1-000038/2024;https://pncp.gov.br/app/editais/07480746000199/2024/38;
2024-07-17;MG;Paraguaçu;Camara Municipal De Paraguacu;Dispensa;1;2315,49;nao;07480746000199-1-000041/2024;https://pncp.gov.br/app/editais/07480746000199/2024/41;
2024-07-17;CE;Quixeré;Municipio De Quixere;Pregão - Eletrônico;1;8979,14;nao;07807191000147-1-000104/2024;https://pncp.gov.br/app/editais/07807191000147/2024/104;https://licitamaisbrasil.com.br/detalhes-do-edital/9q3lV9JTlUiiyv3F
2024-07-16;BA;Palmas De Monte Alto;Municipio De Palmas De Monte Alto;Pregão - Eletrônico;1;47500,00;nao;13982590000147-1-000105/2024;https://pncp.gov.br/app/editais/13982590000147/2024/105;https://portaldecompraspublicas.com.br/processos/BA/Prefeitura-Municipal-de-Palmas-de-Monte-Alto-2976/RPE-028-2024PE-2024-2024-316649
2024-07-16;MS;Sidrolândia;Municipio De Sidrolandia;Pregão - Eletrônico;1;82296,50;nao;03501574000131-1-000067/2024;https://pncp.gov.br/app/editais/03501574000131/2024/67;
2024-07-15;MG;Poços De Caldas;Municipio De Pocos De Caldas;Pregão - Eletrônico;1;99,88;nao;18629840000183-1-000030/2024;https://pncp.gov.br/app/editais/18629840000183/2024/30;https://portaldecompraspublicas.com.br/processos/MG/Prefeitura-Municipal-de-Pocos-de-Caldas-3181/PE-042-SMAGP-2024-2024-319487
2024-07-12;MG;Morro Do Pilar;Municipio De Morro Do Pilar;Dispensa;1;6766,69;nao;18303214000100-1-000028/2024;https://pncp.gov.br/app/editais/18303214000100/2024/28;
2024-07-10;PE;São José Do Belmonte;Municipio De Sao Jose Do Belmonte;Pregão - Eletrônico;2;98199,90;nao;10280055000156-1-000075/2024;https://pncp.gov.br/app/editais/10280055000156/2024/75;
2024-07-10;BA;Morro Do Chapéu;Municipio De Morro Do Chapeu;Pregão - Eletrônico;1;18507,10;nao;13717517000148-1-000064/2024;https://pncp.gov.br/app/editais/13717517000148/2024/64;https://bnccompras.com/Process/ProcessView?param1=[gkz]DSkGOHmstRZf1NTYCIkqb8BqA6mLDfQZh5Rk/BkvrYvp857BrwVWrJNLFzUQ_kt2wsc442zy3jS4VTLSU8ARvC6rFF_zRvaCHdtiKrkNhCs=
2024-07-10;SP;São Paulo;Universidade De Sao Paulo;Dispensa;1;33600,00;nao;63025530000104-1-000771/2024;https://pncp.gov.br/app/editais/63025530000104/2024/771;
2024-07-08;PR;Tomazina;Municipio De Tomazina;Dispensa;1;44458,00;nao;75697094000107-1-000082/2024;https://pncp.gov.br/app/editais/75697094000107/2024/82;
2024-07-05;MG;Jequitinhonha;Municipio De Jequitinhonha;Pregão - Eletrônico;1;10373,67;nao;18083659000114-1-000050/2024;https://pncp.gov.br/app/editais/18083659000114/2024/50;
2024-07-05;RN;São Paulo Do Potengi;Municipio De Sao Paulo Do Potengi;Pregão - Eletrônico;1;37552,14;nao;08079774000161-1-000062/2024;https://pncp.gov.br/app/editais/08079774000161/2024/62;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Sao-Paulo-do-Potengi-1777/RPE-19-2024-2024-317731
2024-07-05;SE;Aracaju;Corpo De Bombeiros Militar Do Estado De Sergipe;Dispensa;1;;nao;34850068000181-1-000045/2024;https://pncp.gov.br/app/editais/34850068000181/2024/45;https://sistema.comprasnet.se.gov.br/publico/WKF.aspx?key=41730
2024-07-05;PB;Damião;Municipio De Damiao;Dispensa;2;27957,32;nao;01612636000157-1-000050/2024;https://pncp.gov.br/app/editais/01612636000157/2024/50;
2024-07-04;MG;Ipatinga;Agencia De Desenvolvimento Da Regiao Metropolitana Do Vale Do Aco;Dispensa;1;4859,50;nao;15438067000180-1-000007/2024;https://pncp.gov.br/app/editais/15438067000180/2024/7;https://www1.compras.mg.gov.br/n/procedimentolei14133/consulta/eletronico/visualizar/2024/19/2461022
2024-07-04;PR;Guairaçá;Municipio De Guairaca;Pregão - Eletrônico;1;10420,24;nao;76238443000187-1-000071/2024;https://pncp.gov.br/app/editais/76238443000187/2024/71;
2024-07-04;GO;Senador Canedo;Municipio De Senador Canedo;Pregão - Eletrônico;1;56464,66;nao;25107525000151-1-000142/2024;https://pncp.gov.br/app/editais/25107525000151/2024/142;https://portaldecompraspublicas.com.br/processos/GO/Prefeitura-Municipal-de-Senador-Canedo-992/RPE-47-2024-2024-317066
2024-07-04;MS;Aparecida Do Taboado;Camara Municipal De Aparecida Do Taboado/Ms;Pregão - Eletrônico;2;109396,66;nao;15386444000184-1-000023/2024;https://pncp.gov.br/app/editais/15386444000184/2024/23;https://bllcompras.com/Process/ProcessView?param1=[gkz]QMDGDYur7nbXPxqWhXOqVjLNSLw8KAL_ZjWjzoa9Ju1Eibxle7giVwISaiePpOOn9exCzkYlHXocElvPRlaAxmk0VZ9jczNPtO7GJJLmiTQ=
2024-07-03;MG;Paraguaçu;Camara Municipal De Paraguacu;Dispensa;1;2315,49;nao;07480746000199-1-000036/2024;https://pncp.gov.br/app/editais/07480746000199/2024/36;
2024-07-03;SP;Tremembé;Camara Municipal Da Estancia Turistica De Tremembe;Dispensa;1;59136,52;nao;51639391000120-1-000022/2024;https://pncp.gov.br/app/editais/51639391000120/2024/22;
2024-06-27;RN;Cruzeta;Municipio De Cruzeta;Pregão - Eletrônico;1;;nao;08106510000150-1-000090/2024;https://pncp.gov.br/app/editais/08106510000150/2024/90;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Cruzeta-1432/RPE-21-2024-2024-311863
2024-06-27;GO;Valparaíso De Goiás;Municipio De Valparaiso De Goias;Dispensa;1;1716,32;nao;01616319000109-1-000096/2024;https://pncp.gov.br/app/editais/01616319000109/2024/96;
2024-06-26;RS;Torres;Municipio De Torres;Dispensa;1;11686,68;nao;87876801000101-1-000164/2024;https://pncp.gov.br/app/editais/87876801000101/2024/164;
2024-06-25;SP;Dois Córregos;Municipio De Dois Corregos;Pregão - Eletrônico;2;77621,40;nao;45671120000159-1-000158/2024;https://pncp.gov.br/app/editais/45671120000159/2024/158;
2024-06-24;PR;Campo Mourão;Previdencia Soc Dos Serv Publicos Do Mun De Cpo Mourao;Dispensa;1;14017,91;nao;80900699000185-1-000024/2024;https://pncp.gov.br/app/editais/80900699000185/2024/24;
2024-06-24;GO;Turvânia;Fundo Municipal De Saude De Turvania;Dispensa;1;12000,00;nao;10713187000124-1-000121/2024;https://pncp.gov.br/app/editais/10713187000124/2024/121;
2024-06-21;MG;Espera Feliz;Espera Feliz Camara Municipal;Pregão - Eletrônico;1;957,33;nao;20296794000190-1-000013/2024;https://pncp.gov.br/app/editais/20296794000190/2024/13;https://portal.licitanet.com.br/acesso-visitante/Ykpxb25aRSUzRA==
2024-06-19;GO;Águas Lindas De Goiás;Fundo Municipal De Transporte Do Municipio De Aguas Lindas De Goias;Dispensa;1;5559,67;nao;25234161000170-1-000015/2024;https://pncp.gov.br/app/editais/25234161000170/2024/15;
2024-06-17;MG;Paraguaçu;Camara Municipal De Paraguacu;Dispensa;1;418,44;nao;07480746000199-1-000031/2024;https://pncp.gov.br/app/editais/07480746000199/2024/31;
2024-06-17;PR;Ponta Grossa;Fundacao De Assistencia Social De Ponta Grossa;Pregão - Eletrônico;1;39402,46;nao;07865433000159-1-000023/2024;https://pncp.gov.br/app/editais/07865433000159/2024/23;
2024-06-13;MA;Senador Alexandre Costa;Municipio De Senador Alexandre Costa;Pregão - Eletrônico;1;13000,00;nao;01566688000134-1-000019/2024;https://pncp.gov.br/app/editais/01566688000134/2024/19;https://portal.licitanet.com.br/acesso-visitante/Ykptbm01USUzRA==
2024-06-12;GO;Turvânia;Fundo Municipal De Saude De Turvania;Dispensa;1;12000,00;nao;10713187000124-1-000097/2024;https://pncp.gov.br/app/editais/10713187000124/2024/97;https://bnccompras.com/Process/ProcessView?param1=[gkz]tlNJ/DpJ2bVxG9cCuVy0iKdYRuCKwkrBUG/xPhTzzXBgJLkSNURqNSywe26mMLccmKChhyGpSdHZR3j2bd60_85ho7XixPFsqRS5Gex_3Mk=
2024-06-12;PR;Campo Mourão;Previdencia Soc Dos Serv Publicos Do Mun De Cpo Mourao;Dispensa;1;8040,00;nao;80900699000185-1-000023/2024;https://pncp.gov.br/app/editais/80900699000185/2024/23;https://portaldecompraspublicas.com.br/processos/PR/Previdencia-Social-dos-Servidores-Publicos-do-Municipio-de-Campo-Mourao-PREVISCAM-3885/DE-012-2024-2024-310255
2024-06-11;GO;Senador Canedo;Municipio De Senador Canedo;Dispensa;1;18000,00;nao;25107525000151-1-000107/2024;https://pncp.gov.br/app/editais/25107525000151/2024/107;https://portaldecompraspublicas.com.br/processos/GO/Prefeitura-Municipal-de-Senador-Canedo-992/DE-28-2024-2024-310069
2024-06-11;PR;Campo Mourão;Previdencia Soc Dos Serv Publicos Do Mun De Cpo Mourao;Dispensa;1;8040,00;nao;80900699000185-1-000022/2024;https://pncp.gov.br/app/editais/80900699000185/2024/22;
2024-06-10;MG;Natalândia;Municipio De Natalandia;Pregão - Eletrônico;1;15200,00;nao;01593752000176-1-000009/2024;https://pncp.gov.br/app/editais/01593752000176/2024/9;https://bnccompras.com/Process/ProcessView?param1=[gkz]lqIIcmYzVpUdOumKp0V0pxAapBbh3MuH37pyNx2MmncqZsCOzXtCVVhktiDwJHJ5XfHIncaUxvO9/mIco8LAUnohdO5Oh57yO5caXvIUV8s=
2024-06-10;RS;Brochier;Municipio De Brochier;Pregão - Eletrônico;1;67671,67;nao;91693309000160-1-000086/2024;https://pncp.gov.br/app/editais/91693309000160/2024/86;
2024-06-10;MG;Senhora Do Porto;Municipio De Senhora Do Porto;Dispensa;1;;nao;18307504000114-1-000016/2024;https://pncp.gov.br/app/editais/18307504000114/2024/16;
2024-06-07;RS;Rondinha;Municipio De Rondinha;Pregão - Eletrônico;1;;nao;87712212000180-1-000061/2024;https://pncp.gov.br/app/editais/87712212000180/2024/61;
2024-06-06;PR;Goioxim;Municipio De Goioxim;Pregão - Eletrônico;1;619,30;nao;01607627000178-1-000057/2024;https://pncp.gov.br/app/editais/01607627000178/2024/57;https://portal.licitanet.com.br/acesso-visitante/YkppbWw1YyUzRA==
2024-06-06;RJ;Rio De Janeiro;Fiotec - Fundacao Para O Desenvolvimento Cientifico E Tecnologico Em S;Dispensa;1;;sim;02385669000174-1-000615/2024;https://pncp.gov.br/app/editais/02385669000174/2024/615;https://bllcompras.com/DirectBuy/DirectBuyView?param1=[gkz]pne_RdVSVs9HJ5LpjS23KpX77E5_7BOWFdqXQkQ2I0y5mX_tPmB7q6GNERdbFkH4ZrPPUj7LO7w8HHIAzuS2YXh/6enHRCpjkPwqGq7QKRI=
2024-06-06;RS;Vacaria;Camara Municipal De Vereadores De Vacaria;Dispensa;1;550,67;nao;90544057000144-1-000005/2024;https://pncp.gov.br/app/editais/90544057000144/2024/5;https://portal.tce.rs.gov.br/aplicprod/f?p=50500:10:::NO:10:P10_ID_LICITACAO,P10_PAG_RETORNO,F50500_CD_ORGAO:1197654,14,62501&cs=1LAcFS6wJH6G7grCr5h4-Xb-cJ6w
2024-06-05;BA;Feira De Santana;Fundacao Hospitalar De Feira De Santana;Pregão - Eletrônico;1;61666,67;nao;40637159000136-1-000060/2024;https://pncp.gov.br/app/editais/40637159000136/2024/60;https://bllcompras.com/Process/ProcessView?param1=[gkz]EdmDmbVgJ4xOQRpA4HwlVXU9xD10SCTw5jurYzXdD16XjGyO3AroodWW0F8niTJej5_rXZ_c7muqC7ubbQrH_RMOgRXReK4NYHbBI0MRCck=
2024-06-05;RS;Rio Pardo;Municipio De Rio Pardo;Dispensa;1;6449,00;nao;88821079000162-1-000199/2024;https://pncp.gov.br/app/editais/88821079000162/2024/199;
2024-06-05;RJ;Rio De Janeiro;Fundacao Oswaldo Cruz;Dispensa;1;292000,00;nao;33781055000135-1-002136/2023;https://pncp.gov.br/app/editais/33781055000135/2023/2136;
2024-06-03;AM;Manaus;Conselho Regional De Administracao Do Amazonas;Dispensa;1;12904,30;nao;14189856000161-1-000008/2024;https://pncp.gov.br/app/editais/14189856000161/2024/8;
2024-05-29;RS;Erechim;Consorcio Publico Intermunicipal Da Regiao Do Alto Uruguai - Cirau;Pregão - Eletrônico;2;;nao;11074898000169-1-000013/2024;https://pncp.gov.br/app/editais/11074898000169/2024/13;https://portaldecompraspublicas.com.br/processos/RS/Consorcio-Intermunicipal-da-Regiao-do-Alto-Uruguai-CIRAU-1055/RPE-014-2024-2024-305854
2024-05-29;BA;Salvador;Fapex Fundacao De Apoio A Pesquisa E Extensao;Pregão - Eletrônico;1;84265,00;nao;14645162000191-1-000003/2024;https://pncp.gov.br/app/editais/14645162000191/2024/3;https://bllcompras.com/Process/ProcessView?param1=[gkz]8PUApJrzRKWmts4kSYJdhs9YACJ7RVW2Gx2OOl5znDsq71fyVim/JDa0uitRztjhrLBJe9SH00Pp19cjyeEvQf68LAhEOfS9ZaSglvmncfY=
2024-05-28;AM;Manaus;Corpo De Bombeiros Militar Do Estado Do Amazonas - Cbmam;Pregão - Eletrônico;1;;nao;02963980000153-1-000016/2024;https://pncp.gov.br/app/editais/02963980000153/2024/16;https://www.e-compras.am.gov.br/publico/licitacoes_detalhes.asp?ident=242445
2024-05-21;MG;Munhoz;Municipio De Munhoz;Pregão - Eletrônico;1;25024,28;nao;18675934000199-1-000054/2024;https://pncp.gov.br/app/editais/18675934000199/2024/54;
2024-05-20;PA;Cumaru Do Norte;Municipio De Cumaru Do Norte;Pregão - Eletrônico;2;127546,86;sim;34670976000193-1-000022/2024;https://pncp.gov.br/app/editais/34670976000193/2024/22;https://portaldecompraspublicas.com.br/processos/PA/Prefeitura-Municipal-de-Cumaru-do-Norte-2586/PE-13-2024-2024-302182
2024-05-20;RO;Rolim De Moura;Municipio De Rolim De Moura;Pregão - Eletrônico;1;14978,65;nao;04394805000118-1-000016/2024;https://pncp.gov.br/app/editais/04394805000118/2024/16;https://portal.licitanet.com.br/acesso-visitante/YkpXbGxwRSUzRA==
2024-05-17;MT;Alto Paraguai;Municipio De Alto Paraguai;Pregão - Eletrônico;1;55806,38;sim;03648532000128-1-000009/2024;https://pncp.gov.br/app/editais/03648532000128/2024/9;https://bllcompras.com/Process/ProcessView?param1=[gkz]jK152A6k2jhOFWl127KxRm7DUfUstYgbe03gDkPs7uX45rS0xoZL1NiUbHAH0Cx9ZUQH/wqP5LwnEzoHRUpdm_TkDgQkPyXsWT04xTtJpZA=
2024-05-17;PR;Ibiporã;Municipio De Ibipora;Pregão - Eletrônico;2;65944,65;sim;76244961000103-1-000061/2024;https://pncp.gov.br/app/editais/76244961000103/2024/61;https://bnccompras.com/Process/ProcessView?param1=[gkz]wUerOcL9b91TNc93jEbpy1I_YiggldPhR9E2N67gsRLkpsrapz9efMgZ4ln3YZSdA6bT/VVLCeaWUzExKzY219s4JzeD1AWS7zsg77P9eA0=
2024-05-16;SP;Osvaldo Cruz;Municipio De Osvaldo Cruz;Pregão - Eletrônico;1;43352,92;nao;53300356000107-1-000045/2024;https://pncp.gov.br/app/editais/53300356000107/2024/45;
2024-05-15;MT;Campo Verde;Municipio De Campo Verde;Pregão - Eletrônico;1;96646,50;nao;24950495000188-1-000127/2024;https://pncp.gov.br/app/editais/24950495000188/2024/127;https://www.gp.srv.br/transparencia_campoverde/servlet/licitacoes_v2?1
2024-05-15;PA;Tucumã;Municipio De Tucuma;Pregão - Eletrônico;1;992,00;nao;22981088000102-1-000079/2024;https://pncp.gov.br/app/editais/22981088000102/2024/79;https://portaldecompraspublicas.com.br/processos/PA/Prefeitura-Municipal-de-Tucuma-2080/PE-9-2024-019PMT-2024-2024-301751
2024-05-15;CE;Fortaleza;Municipio De Fortaleza;Pregão - Eletrônico;1;7266993,76;nao;07954605000160-1-000186/2024;https://pncp.gov.br/app/editais/07954605000160/2024/186;https://compras.sepog.fortaleza.ce.gov.br/
2024-05-14;BA;Taperoá;Municipio De Taperoa;Pregão - Eletrônico;1;13960,22;nao;13850342000142-1-000014/2024;https://pncp.gov.br/app/editais/13850342000142/2024/14;https://portal.licitanet.com.br/acesso-visitante/YkpXaG1KYyUzRA==
2024-05-13;MG;Varginha;Consorcio Intermunicipal De Saude Da Macro Regiao Do Sulde Minas;Pregão - Eletrônico;1;4780,65;nao;13985869000184-1-000031/2024;https://pncp.gov.br/app/editais/13985869000184/2024/31;
2024-05-13;MG;Rio Vermelho;Camara Municipal De Rio Vermelho;Pregão - Eletrônico;2;57173,29;sim;07061751000167-1-000001/2024;https://pncp.gov.br/app/editais/07061751000167/2024/1;
2024-05-13;GO;Turvânia;Municipio De Turvania;Pregão - Eletrônico;1;9928,12;nao;02321883000167-1-000112/2024;https://pncp.gov.br/app/editais/02321883000167/2024/112;https://bnccompras.com/Process/ProcessView?param1=[gkz]s0z4R7TLn0_mcoMqmwObEGNFiMphuv2W6fxxvNhFoIyu7faEc27u/m46CV13T7pB8xCrbSHqVQpwsh7gnQ9KYONzWOhF1A6_pGY2YNxpEzU=
2024-05-08;BA;Barra Do Rocha;Municipio De Barra Do Rocha;Pregão - Eletrônico;2;21082,20;nao;14234850000169-1-000010/2024;https://pncp.gov.br/app/editais/14234850000169/2024/10;
2024-05-07;RN;São José Do Seridó;Municipio De Sao Jose Do Serido;Pregão - Eletrônico;1;23800,02;nao;08096083000176-1-000029/2024;https://pncp.gov.br/app/editais/08096083000176/2024/29;
2024-05-07;SP;Coronel Macedo;Municipio De Coronel Macedo;Pregão - Eletrônico;1;3814,16;nao;46634192000199-1-000034/2024;https://pncp.gov.br/app/editais/46634192000199/2024/34;https://bllcompras.com/Process/ProcessView?param1=[gkz]wiZapeBbRLinEm5qerCh7Zg5APAhHsxMJgs4G3WVP_ddhqJ8tWpJRk0da1A3xUHYpyNLic5hN1Y1hTVQ7i0UDoqWvwBat5dzmpjH_P68Nc4=
2024-05-02;MG;Chácara;Municipio De Chacara;Pregão - Eletrônico;1;2490,00;nao;18338137000116-1-000054/2024;https://pncp.gov.br/app/editais/18338137000116/2024/54;
2024-05-02;RO;Porto Velho;Servico Nacional De Aprendizagem Comercial Senac;Pregão - Eletrônico;2;;nao;03581871000134-1-000001/2024;https://pncp.gov.br/app/editais/03581871000134/2024/1;https://bllcompras.com/Process/ProcessView?param1=[gkz]Yw8tjfhaQAIXvF6hewEuIjbZ3PKTTxtCz9e5Py0Atl92CyPU/aOfQFfcdFInlykN205zdhpik5xIkIrxX3tlDnjt8y/hYOfqoH_SOhn_WgE=
2024-04-29;SC;Descanso;Municipio De Descanso;Pregão - Eletrônico;1;26000,00;nao;83026138000197-1-000026/2024;https://pncp.gov.br/app/editais/83026138000197/2024/26;
2024-04-29;MG;Mesquita;Municipio De Mesquita;Pregão - Eletrônico;1;8664,93;nao;17112061000143-1-000012/2024;https://pncp.gov.br/app/editais/17112061000143/2024/12;
2024-04-26;RO;Vale Do Anari;Municipio De Vale Do Anari;Pregão - Eletrônico;1;18281,00;nao;84722917000190-1-000009/2024;https://pncp.gov.br/app/editais/84722917000190/2024/9;
2024-04-26;PA;Belém;Casa Militar Da Governadoria Do Estado Do Para;Pregão - Eletrônico;3;123382,19;nao;07313542000163-1-000009/2024;https://pncp.gov.br/app/editais/07313542000163/2024/9;
2024-04-26;RO;Vale Do Anari;Municipio De Vale Do Anari;Pregão - Eletrônico;1;18281,00;nao;84722917000190-1-000010/2024;https://pncp.gov.br/app/editais/84722917000190/2024/10;https://portal.licitanet.com.br/acesso-visitante/YkpPZ25KZyUzRA==
2024-04-26;PB;Nova Olinda;Municipio De Nova Olinda;Pregão - Eletrônico;2;59850,00;nao;08889297000108-1-000009/2024;https://pncp.gov.br/app/editais/08889297000108/2024/9;https://portaldecompraspublicas.com.br/processos/PB/Prefeitura-Municipal-de-Nova-Olinda-2314/RPE-9-2024-2024-297438
2024-04-25;PR;Santa Terezinha De Itaipu;Municipio De Santa Terezinha De Itaipu;Pregão - Eletrônico;1;17870,28;nao;75425314000135-1-000060/2024;https://pncp.gov.br/app/editais/75425314000135/2024/60;
2024-04-24;MG;Monsenhor Paulo;Municipio De Monsenhor Paulo;Dispensa;1;2443,33;nao;22541874000199-1-000046/2024;https://pncp.gov.br/app/editais/22541874000199/2024/46;https://portaldecompraspublicas.com.br/processos/MG/Prefeitura-Municipal-de-Monsenhor-Paulo-3689/DE-061-2024-2024-296543
2024-04-24;PR;Jardim Olinda;Municipio De Jardim Olinda;Pregão - Presencial;1;866,00;nao;76970383000192-1-000060/2024;https://pncp.gov.br/app/editais/76970383000192/2024/60;
2024-04-23;MG;Paraguaçu;Camara Municipal De Paraguacu;Pregão - Eletrônico;1;675,56;nao;07480746000199-1-000001/2024;https://pncp.gov.br/app/editais/07480746000199/2024/1;
2024-04-19;SP;Itaporanga;Municipio De Itaporanga;Pregão - Eletrônico;1;11532,00;nao;46634408000116-1-000063/2024;https://pncp.gov.br/app/editais/46634408000116/2024/63;https://bllcompras.com/Process/ProcessView?param1=[gkz]BDUAEcaRaGz_WUCHEb1Wjo0ch5_qOWi5sGn5JdgHT3dZZ4OwsysbT0jOi/V5VZNy0PJ4kdS64JiuURt4NTd8k1XoGIP3AUPMdsS52292QQA=
2024-04-18;MG;Belo Horizonte;Empresa De Pesquisa Agropecuaria De Minas Gerais;Pregão - Eletrônico;1;65030,00;nao;17138140000123-1-000035/2024;https://pncp.gov.br/app/editais/17138140000123/2024/35;https://www1.compras.mg.gov.br/n/procedimentolei14133/consulta/eletronico/visualizar/2024/29/3051002
